listing_id,location_quality,amenities_quality,parking,property_interior,sleep_comfort,overall_experience,accessibility,hotel_like_experience
697634,0.7108754153235943,0.6151583809683183,0.1449299593659724,0.2877764373616048,0.9264635203360352,0.36509022910876376,0.1885368027549129,0.23065913187440795
726376,0.6737872791239266,0.5074035212288962,0.40624763245212064,0.37325991623989124,0.445169215691425,0.5872692089100046,0.43101931998338233,0.25340620678969
729566,0.44709292852527854,0.0,0.0,0.0,0.0,1.0,0.0,0.0
732569,0.6677636631381647,0.46846196935850715,0.888063979048831,0.4228170131466574,0.1335196836116532,0.4565076424762504,0.28219337408754896,0.17584218488754905
739495,0.7066635188888261,0.42972242393426235,0.1303982345225791,0.5282155956030178,0.29052477297844875,0.429692650878179,0.20175500801438273,0.21118808310678153
755701,0.6487972224071858,0.15568924549220367,0.0,0.24991307114815797,0.15884933678985066,0.6927280681133653,0.09744584815718295,0.0
863120,0.7788512960723136,0.3871638665581711,0.12755475018030876,0.3520716970700846,0.3904757212373897,0.35909749634478044,0.23784448573370587,0.2276906748981087
929914,0.7191359868488253,0.444395197612808,0.6055154015308939,0.3042725299895828,0.555060426054992,0.3561566491223255,0.27370693844584854,0.22036987863626833
931105,1.0,0.8343948324471668,0.0,0.17819197063338132,0.0,0.1578845754845058,0.0,0.0
960326,0.8714619737705178,0.6096903692743835,0.17389139428252134,0.49868555080642557,0.6315238175692724,0.4845929404263617,0.1999136871159681,0.2387551212155639
966137,0.6712776755422579,0.6201645515586431,0.0,0.3973059290410123,0.22644550034329058,0.3770259101847918,0.0,0.0
979841,0.7274255861519145,0.44375403519950607,0.32574108185037765,0.346162002373197,0.4396034169326451,0.38934029258545205,0.22920283195268187,0.13384835797432448
979926,0.7185804052074745,0.512107618036497,0.0,0.32479616211656037,0.4247056364210471,0.41559564084255163,0.15950138767390334,0.26474722623848307
979942,0.7459845038314922,0.39389088926415766,0.17175760549248553,0.45366638618533217,0.29768890060788455,0.5067936506756702,0.18607361685482438,0.24459253209823892
983640,0.7685615294851141,0.649073480333341,0.1557526871951649,0.2715798625371368,0.7776334901708576,0.41378226014707187,0.35792058572951424,0.2503347068060912
1020810,0.6744660049199674,0.6808443029767409,0.11651898366124025,0.3461814469820658,0.8877126978006717,0.2885092391542442,0.0,0.0
1027463,0.5277472973791799,0.21973027419092708,0.17768922587445954,0.4007537855774393,0.5822236818766008,0.4410431128366579,0.0,0.0
1083987,0.6115487255540362,0.4544155830745339,0.0,0.24594370504928145,0.0,0.18959097076451156,0.0,0.0
1185749,0.7128065612377782,0.4581692882942986,0.3834618835556118,0.25450174644017515,0.2656888594123648,0.364652541227142,0.26725907141196187,0.2462217946752422
1195259,0.6259618974795514,0.7250820806172357,0.34626831217498394,0.34219445771403983,0.42771958183226205,0.4669411811719433,0.5584292684596317,0.31710244541514215
1242709,0.6678987153093244,0.7234874337461564,0.0,0.18355281574801047,0.0,0.4304603880757355,0.2106886873908769,0.0
1304049,0.7564889930031452,0.6082836077578464,1.0,0.6109396499460125,0.16851349874841462,0.6696852168421557,0.6084583067764215,0.11766810485058839
1321332,0.648259449486276,0.43911076529858956,0.25452459205918393,0.9054233946923048,0.5083960488889302,0.3894057392519546,0.18813486296883572,0.0
1356190,0.6872628073910899,0.5156192216199513,0.31425138929849217,0.5236924858935382,0.6944190902313232,0.44827735262244983,0.22862870541242114,0.2335891006077791
1361421,0.6021373948904535,1.0,0.5297961477896833,0.8108149117232838,0.0,0.17513178683046535,0.0,0.18021477270692376
1392594,0.6722567131509378,0.22425321270165174,0.0,0.3217412475352455,0.1300666536718349,0.7845429898862094,0.0,0.25412879923856097
1461451,0.7098489520867778,0.44906585476085586,0.17527994494902158,0.4706692480277162,0.3105270775130545,0.739213533627487,0.759167761077143,0.3492042390099368
1502674,0.6760773564466558,0.4987956982942511,0.35118223671447635,0.4073675928026969,0.23969755764318695,0.42356883356994496,0.22518862132559897,0.0
1502700,0.5313530033759908,1.0,0.0,0.19059186058280136,0.0,0.15821973717643506,0.0,0.0
1554433,0.6453001033133967,0.402690192967315,0.21087968969643203,0.24248259777831851,0.42124475220648777,0.4562687566846675,0.1876624473694939,0.2235639862884658
1573401,0.8180866135731254,0.6314681245178863,0.183092027636002,0.3113716079132496,0.7548364920778884,0.4857908503030712,0.33872125538346814,0.19678880365349666
1584422,0.6605083188099347,1.0,0.0,0.20414026684183043,0.0,0.4161368579647384,0.20268111224835975,0.22019654174878323
1591370,0.7567338936806184,0.7383784312450556,0.36842898249585543,0.26182068842168366,0.8453542048009186,0.4652726400912781,0.7933358259520739,0.3093229811959767
1614802,0.7770869182420936,0.5856217513139124,0.19365983244537732,0.3867602603701985,0.4097907609640765,0.4602572171177561,0.24150049380050187,0.20513292688056173
1663673,0.7050522669531056,0.4975569369174556,0.3107756156649133,0.3559333848383799,0.6094632272239551,0.4115960070577494,0.4428138305802326,0.29517419007702866
1759266,0.6369170928287685,0.3760434650907986,0.19352372336603743,0.5154639335716965,0.14311237624705608,0.7856284475686632,0.08784906166366473,0.1216170620605982
1769731,0.6938152731020478,0.9871450284126738,0.0,1.0,0.0,0.8003999798406448,0.2679634007683776,0.0
1772920,0.7228455264116299,0.9365812113860422,0.20492624927255101,0.18611168061015396,0.0,0.9556747711830494,0.0,0.0
1773021,0.5350117934520474,0.6262243009222965,0.16914242399904264,1.0,0.0,0.7908201019671272,0.3729294009613179,0.0
1773025,0.41581266102835296,0.5989094236996819,0.0,1.0,0.0,0.22725667561866159,0.0,0.0
1810118,0.7324239952055536,0.709537326579818,0.6702230911232214,1.0,0.42270182099636455,0.494565967942328,0.19219298605551102,0.21430638831933277
1837153,0.6880654562638978,0.4542919784841872,0.16644078268674217,0.3181136518323079,0.6763392366392139,0.2792000969161603,0.11781685157277319,0.24697119310923182
1854000,0.6876221807765206,0.5406928410613592,0.5719446295419344,0.47581236286648265,0.29982845151034826,0.617823452139763,0.09785831203420645,0.28911287157527604
1869568,0.9268584616509133,0.12479772556748228,0.0,0.0,0.0,0.8368111657083263,0.21940907631412915,0.0
1921670,0.7310035505429775,0.5143080988832592,0.46228429487997685,0.40655137673706476,0.7060083520016952,0.6314396487057334,0.1557676004119725,0.23572763892737245
1939467,0.3400575438996187,0.15563612496877208,0.0,0.0,0.0,0.0,0.0,0.0
1984545,0.3721577865020323,0.0,0.0,0.0,0.0,0.30052821019540593,0.0,0.0
2011301,0.6679673841756374,0.43457056307104025,0.6842772383443274,0.4140854414475263,0.3150691166767909,0.5083143870126833,0.21524526938929048,0.2290694882770587
2062638,0.8417128224770872,0.461655592635059,0.6467564176554477,0.34822060011329564,0.23204668890787775,0.4945652600927835,0.2134041579572414,0.19462351068178432
2103986,0.752908528801215,0.6022713033698279,0.27146739572182194,0.5004685748858325,0.275086898813711,0.6213534342855478,0.14122553072315866,0.2557310709356712
2298310,1.0,1.0,0.0,0.18836966306813846,0.43465167573213687,0.5187148444873348,0.0,1.0
2396340,0.9414593441625764,0.5250927476692043,0.449763534283269,0.5071442892821653,0.4318113576539996,0.45010099101519735,0.18294375098929366,0.20579292412828898
2437230,0.6621250737460257,0.37531184859429356,0.2047555793396308,0.38143950650432595,0.14283951027140906,0.6708512738209078,0.15321579122671622,0.16834165080525607
2479175,0.7459658634617675,0.2722760704208752,0.26242272884542844,0.2590961544402648,0.284560745283583,0.7094566580930004,0.16859561073672094,0.14683551976222514
2499596,0.701896936963425,0.4988182981826183,0.43055362231407585,0.3262306153739897,0.3155537289243114,0.5874380745504977,0.8261643598419806,0.3373073046763419
2564678,1.0,0.0,0.0,0.0,0.0,0.1619573809693823,0.0,0.0
2695259,0.6997689178535518,0.5506024738840097,0.19362836884384677,0.4662949498747084,0.6927964790032441,0.49088748886415534,0.15399613195057918,0.24059639564941868
2844042,0.7476706414307859,0.5690111423455082,0.18850385323438737,0.4562073521129736,0.45670177668281586,0.2474392383545697,0.44594962029486584,0.2345732280563235
2874486,0.6546223948993706,0.6475559377371265,0.5499439135266889,0.2635604338016237,0.22594202819072998,0.4296906653668039,0.24782916271888436,0.26029611261409985
2907500,0.5860822407379142,0.678754151468188,0.1796523829412978,0.24381654668586675,0.3924908420348637,0.5175691566942129,0.2180074095709386,0.2635558789596064
3031898,0.554125453028709,0.5841677360951879,0.45957352887555725,0.3103227201218103,0.3271542174795118,0.5090855062390615,0.1915124487437288,0.2864747759125542
3053081,0.7205698627672937,0.6238874055747714,0.6180191851931105,0.4909315793095293,0.5534565247818058,0.471171525471731,0.48188569680601157,0.2721280479229808
3068787,0.7462528263444316,0.6164173412014169,0.1869485781043583,0.41534611432071683,0.4882752678330313,0.39632564238059736,0.38057961827330866,0.19476870045884762
3083343,0.6773977434176862,0.31312447405698407,0.11619584056176091,0.24583687700459875,0.461479018811442,0.44115740002675924,0.1523568869732785,0.2700601543216764
3088192,0.6651318349718457,0.4876468902215736,0.3357083560392293,0.49820253609548837,0.5032469661545038,0.5841672055210907,0.23726983997695553,0.1935086699613202
3167664,0.7939845628802369,0.48603338313429956,0.0,0.4639524058926456,0.1588493367898507,0.2615845783952763,0.12591766455579204,0.2804556161893444
3172794,0.899784232895072,0.6467225335048816,0.17464458829650364,0.19943154117181533,0.0,0.2907410627944554,0.14276910971373005,0.0
3267902,0.8873016420001408,0.44010435088381733,0.5104663135394631,0.3179808026176183,0.4631660559018603,0.35796662973890625,0.20774162203721858,0.26778575644726704
3292054,0.8394475154663786,0.5722131325078097,0.5208263624708386,0.5348140088158271,1.0,0.6205812406618418,0.2380512167593078,0.21185411076675292
3308694,0.7978460975433335,0.31849523639490074,0.17468593853956813,0.5254655745119763,0.6538400628128226,0.5584086138899815,0.09256554018717605,0.19955597239755962
3329088,0.681780996546579,0.4759761721959603,0.7348428192163342,0.24337484411633314,0.8039810245259539,0.3286711701799271,0.18444247550716894,0.2390571949746199
3376665,0.690782515794823,0.46116983476248957,0.16095861696369726,0.22539877153578272,0.0,0.33023081242846497,0.0,0.3156937864234747
3385966,0.6621731295619975,0.3831776403925112,0.2514563411463383,0.6007606459238295,0.1723325117167726,0.72406592996922,0.2081270725644519,0.2977187945910467
3394750,0.5734801935328901,0.5188267914084892,0.2593688652559821,0.5600049647768017,0.17122086642696682,0.6189593607881078,0.23521736209331828,1.0
3434136,0.7089506829271617,0.2544920231565494,0.0,0.3994420061542108,0.7745158390890666,0.9344164590601994,0.21280947186762741,0.3195092040078943
3445991,0.46532457938137284,0.0,0.0,0.18005817570746863,0.0,0.0,0.0,0.0
3453656,0.5927809442128174,0.0,0.0,0.18068643900656925,0.8063422038528522,0.45180938388912584,0.0,0.0
3517984,0.5997341252405878,0.39535194686209657,0.3978741459202434,0.22070560207382597,0.49757589072017067,0.39355560050940563,0.189533817957312,0.26075331465221935
3570616,0.7188526076279584,0.6186958579924609,0.17230151030142823,0.4995660546502139,0.44043926699738395,0.528007420020113,0.16050978359020174,0.0
3590692,0.6324005370593124,0.4648282699432189,0.0,0.3037655716122695,0.22670699858607257,0.21736892794469154,0.0,0.22789546271951927
3638744,0.8287468444603691,0.5978029833465051,0.9808492145577282,0.31410564646752553,0.23352240562944276,0.42914075981271316,0.30822158373802266,0.0
3639045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3742513,0.71183630024382,0.40072891103042546,0.2313871397825694,0.44805890072515386,0.15793941085120802,0.5252410750727445,0.44937415767295874,0.32222177097774635
3761023,0.6748505366995402,0.701628275206304,0.4717426570421019,0.3600334192594656,1.0,0.5711706911673876,0.14562279329491198,0.14438269107099805
3783533,0.7784409016214043,0.3984945274150619,0.6892027530470497,0.28399672024978345,0.3047449091928965,0.3126168813870843,0.17456289194805932,0.23630671590790167
3792844,0.7379923325198705,0.0,0.0,0.18988997210020506,0.6531749057123127,0.16102560130686397,0.0,0.0
3809530,0.5404729316566467,0.37474361114811733,0.38907446234572757,0.2149449188952562,0.12858311593179458,0.28137414312965486,0.15407166562683408,0.23254834836176383
3811926,0.6405087350645818,0.4725321662635529,0.5705117076948729,0.31761522234356143,0.19709800706337294,0.4400501427570355,0.18213759400881493,0.2658589529102458
3897045,0.637840163057535,0.45653435109378465,0.34757941775427553,0.39770675662916116,0.11539946394146186,0.8135994696893322,0.1949771824819953,0.0
3924599,0.5181088858205133,0.0,0.0,0.0,0.0,0.9572155806843615,0.0,0.0
3962072,0.7167009504287373,0.5315473534209703,0.17604780902408243,0.34062805208963254,0.11213627763035235,0.6922222856704404,0.22338988767325374,0.27932564538654026
3970529,0.48107231718441307,0.8467804380503047,0.8125083267553604,0.3932401083554594,0.12338874878636255,0.4380131491708225,0.21167905574410895,0.2616222329113433
3979320,0.5682309216267392,0.4102925479028455,0.9670486582944025,0.1792839325090708,0.8841524816594754,0.35614537232609,0.21775349404750488,0.0
3979385,0.661463950612953,0.4112648060298846,0.18430596328818144,0.2981095701958282,0.5868048520281681,0.4542730135191675,0.21184755675301223,0.2530533605132256
4083903,0.9137022981822768,0.0,0.0,0.0,0.0,0.34867137296340794,0.0,0.0
4096995,0.9505640246715845,0.12514787830239327,0.0,0.5104135255590572,0.23571955017442275,0.4230563701835454,0.0,0.324161253912547
4105283,0.8047749276435285,0.681744555280481,0.3486709490162577,0.2816660486703387,0.9817204153007371,0.43613920732271266,0.5535749669943741,0.11447233788612009
4150121,0.6764868994002082,0.6284843470476268,0.481905079728224,0.5889987576397666,0.5067639725847264,0.6857318916681611,0.22655146333454107,1.0
4156913,0.6929648036299307,0.5880898588619836,0.3131882596523524,0.2907457626043347,0.4202880980536132,0.35888834537624326,0.0860897460123199,0.3237675465167156
4243309,0.6970154739924798,0.3217521980603586,0.7127136801919995,0.26259771713529784,0.5091365932782802,0.3291279841818424,0.1726157328309658,0.20520970151402435
4243905,0.8710749351884273,0.19241958242063295,0.0,0.2523371849348877,0.15884933678985072,0.44792200211283895,0.0,0.0
4257285,0.641446659365614,0.5707034140953396,0.0,0.4252762448538866,0.2068273751294572,0.6638676463533995,0.47157713754811137,0.30658298368624926
4264117,0.9322829246230501,1.0,0.0,0.18286316110319734,0.0,0.5247975024225425,0.0,0.0
4278818,0.732694569653981,0.1265854799364495,0.0,0.7522328737797026,0.0,0.4508327691719845,0.20540126748418894,0.0
4335812,0.6066198303067759,0.14273942951780838,0.15172009382297327,0.18399426283789336,0.0,0.7817003437066876,0.26873511475745054,0.0
4365466,0.7428311797410735,0.36448017535029326,0.0,0.2835036211096223,0.1776838023501224,0.5265007214559223,0.21387605040649416,0.2224837767045562
4370895,0.7437709716480008,0.5561809937053173,0.1466607973679003,0.4844384530157642,0.19293829931226794,0.4723974877482369,0.31409994131805347,0.31887084576059976
4394093,0.9407126545092949,0.4994655142347086,0.1751269406633217,0.2864389900604181,0.14543758051290748,0.5263186070795982,0.327182666561086,0.12456962397275674
4417718,0.5584495488240936,0.1636663084753047,0.38856904700522377,0.3851043199189269,0.6148600248502138,0.42996311379331087,0.2616986591664669,0.12108038872606189
4457161,0.7658482032492075,0.5716771998651858,0.9972530948098595,0.3693350696357977,0.6000551572110875,0.3276229439985546,0.1757968417731013,0.18995406081123137
4567558,0.8110964944231294,0.5787197869286598,0.4889804411252429,0.5011618345074381,1.0,0.3470809805257914,0.17297813756501063,0.12065803231816523
4592031,0.6538478050933697,0.7123427149533338,0.3866132245797463,0.3088449453467367,0.58415309817344,0.6573007870447151,0.0,0.24445207303251956
4632510,0.6689089234978102,0.4631245267634495,0.4433695949660277,0.37409941144819653,0.2242820630967231,0.4227860240537308,0.2009796950039028,0.24374882622548752
4662201,0.7056736824329408,0.1803338445750175,0.0,0.3856817378171286,0.0,0.6725601243980636,0.0,0.0
4730797,0.7581937621184749,1.0,0.38377730070614036,0.3131381840082028,0.1553115395181177,0.31916459832331506,0.33509738304472875,0.1268230468829727
4731523,0.6044323851569148,0.9580734619166261,0.0,0.854577574675091,0.7981168226841135,0.565274045660087,0.2949212204408323,1.0
4786970,0.6888593392387158,0.9517417026489009,0.16200031868506617,0.38506806548275946,0.1060280846048764,0.9673957927831699,0.0,0.18279324184819015
4793938,0.6745625889162105,0.7492253757624685,0.27803454392752086,0.747388371791004,0.21993203629501815,0.5411523443020803,0.23565751109493463,0.12111074079684524
4803582,0.8981638839950769,0.7306756307780904,0.67803841566113,0.629953164133668,0.3031776968599768,0.46130947445673304,0.09272879753450271,0.43052998865091
4840199,0.9688022969529945,1.0,0.1548437675647509,0.17957275330378633,0.45124212833233335,0.7488897212181258,0.0,0.12252912803805406
4840753,0.9953521082389453,0.8236306930040928,0.0,0.37439727978162385,0.22815764512312675,0.4733532554845323,0.0,0.0
4852830,0.9015666975103471,0.43807976406920063,0.23537652539036874,0.40207420702217556,0.19461782166539657,0.5180118785978343,0.1517641120033886,0.23093684489576208
4872152,0.7485354986591762,0.3982115986387062,1.0,0.31222812432000474,1.0,0.4188738059139595,0.520261703875058,0.22548740339714207
4923963,0.5431933405221596,0.0,0.0,0.18899021644835423,0.13293966943052057,0.5965757447721837,0.23556175587621578,0.0
5014976,0.7537394808526559,0.5578673065630821,0.0,0.1859994078799729,0.0,0.6027996564730812,0.1313654919577676,0.0
5074013,0.6857758673189416,0.3466503868452188,0.5897913086205029,0.31081319443639255,0.5614684112807906,0.349942136826299,0.14558521275960765,0.22086890990836633
5102125,0.6970820170488786,0.24767937343803628,0.21493205805014853,0.34544602049384504,0.18568312017487906,0.3087483048706377,0.4361462015933166,0.2618633350085269
5117490,0.6986571260164682,0.27202823799747466,0.25127504886468377,0.25481924979706083,0.7342241109376508,0.2828550822154071,0.17265780746598067,0.2804415611028889
5195252,0.6225377141284589,0.24688875100825966,1.0,0.27380897851825303,0.2250029850246307,0.2759164048325263,0.10320029837779372,0.24348763758194622
5205377,0.6937756383402306,0.24763984675027803,0.22748767666322858,0.2475727392360228,0.8215967716784928,0.3528906437097875,0.15917389290812825,0.2870375022290716
5210927,0.7407946011425114,0.6253521399754961,0.5931760794107516,0.46322887054246437,0.5399361657742153,0.540298556880786,0.2442604258986465,0.23198020255260118
5231461,0.8360182217214105,0.5661749837457617,0.5487575436058786,0.3940077417755272,0.2883560950051854,0.42194412591415154,0.49208355850365115,0.24135900300256488
5283285,0.840572219739866,0.2762169683937383,0.19590424438320908,0.5594812014264375,0.3682319918960456,0.34996002595516557,0.14526849306136017,0.2560992681894166
5297152,0.7367031262560265,0.6160165600227453,0.17942406924798518,0.36207129549952893,0.5681228385060646,0.41104816281557055,0.23375630710422846,0.16545363967842733
5321981,0.7990519906222616,0.6577896236397958,0.10642092824401289,0.32570695894578383,0.0,0.5089454387098857,0.31405244102084684,0.0
5359984,0.7012498845700694,0.5987030352609497,0.1795520833387173,0.35126967183351704,0.12992053760162084,0.4760545867959029,0.23156447192904947,0.259011964022641
5406217,0.704086839174167,0.5671122874135502,0.2559257156089658,0.5809832845212702,0.41298424470737344,0.4618278623922438,0.16881359108108812,0.2356610849892336
5496659,0.7896303309961569,0.6446021759577513,0.6687235641585443,0.4245425357404971,0.1885044642439644,0.19446376644127233,0.0,0.17966880252365078
5537682,0.7405648984356752,0.5526040201883902,0.5688507784421154,0.39244932577847147,0.2784719116189695,0.41355795748730584,0.15848540107906783,0.24708015422636623
5571262,0.8211957095514603,0.5876367689043623,0.24549427299352913,0.3424151338072874,0.25117611545483065,0.33163299999482276,0.0,0.25504957891266145
5576191,0.8611136197830318,0.9029384176693903,0.0,0.1788510505473426,0.0,0.45990059047885584,0.12282283523094994,0.2161818910175237
5645139,0.7435862389457095,0.5192310332604713,0.0,0.19733859041345192,0.49052029302269373,0.4866214585383757,0.20348492115531344,0.27457530847266676
5785758,0.7146898243241292,1.0,0.0,0.3033718757352371,0.0,0.24939705537848203,0.0,0.0
5804791,0.8327582497863388,0.21140532373736523,0.0,0.616905953734358,0.0,0.5800027704448115,0.41228452648368186,0.26090361173376664
5805991,0.7706387471272145,0.728652718680553,0.0,0.220206329770923,0.0,0.2966878642331947,0.12195635349272776,0.3131189274774761
5807478,0.7062714014465327,0.5777856366938268,0.2205109611881323,0.6547265195751852,0.0,0.40339856830963317,0.5131407162665034,0.27021241143976793
5847065,0.7810312671561598,0.41035790379488835,0.6042758893277391,0.5329887800201757,0.5049531565387015,0.3655963781019341,0.1857701691202609,0.1950938451815681
5850897,0.8743704141262529,0.1325513392188378,1.0,0.3307368502082358,0.0,0.2089224672386346,0.0,0.13095062837728563
5851115,0.713014021290988,0.5347546416313432,0.4366153317854354,0.40658987632854726,0.4128486233196482,0.6301962057050625,0.20097255639423725,0.22301197339830348
5874798,0.715841871093311,0.39228256348309937,0.31737258168102195,0.42820495575636164,0.4600773053904068,0.6058585449507554,0.19899811479921403,0.21726769314976904
5996942,0.7522746026023802,0.4216827296739164,0.1466383283537936,0.4757645368459978,0.7213262039933568,0.5602014005715027,0.4324107693241285,0.2160824114801951
6039038,0.7292029736976829,0.4320258748964337,0.19926686070362723,0.48749488716047695,0.5463058859097667,0.6155597799716314,0.2178080765901355,0.878011680057309
6045978,0.6313474875102654,0.2813691178315408,0.31875531462724943,0.24288063666074855,0.0,0.5539372139946822,0.0,0.0
6051322,0.6983084575723028,0.0,0.0,0.0,0.0,0.2334607044644815,0.0,0.0
6053269,0.8667597825507981,0.5430611965921485,0.0,0.17909111117688717,0.0,0.4431231165268603,0.0,0.0
6057908,0.640975988614544,0.5076940519948234,0.39865305758071173,0.2876033927034387,0.7100012791496483,0.6978073830732536,0.16275334753493437,0.2334323649248124
6065318,0.6379986199323361,0.6151879467586037,0.3967126203020562,0.2823447527300525,0.4035990795294676,0.5977852090532745,0.1549912935354085,0.1824988323242327
6086065,0.7490720271124806,0.6643754590408041,1.0,0.30095697310358543,0.31859992075518284,0.6545307579581476,0.0,0.21060375009245552
6103492,0.6267320877777766,0.26775007834062026,0.31099017436827,0.2909301044787768,0.11352989344428865,0.5834328708083826,0.0,0.0
6133986,0.8857580514897713,0.16915040126514158,0.0,0.2148006111139518,0.0,0.7483796388246577,0.0,0.0
6153674,0.6794745906888754,0.921290447637148,0.3927577202833097,0.30532086972864236,0.25351097026261077,0.4281436753672486,0.0,0.0
6363328,0.7146882372094612,0.5261624343359257,0.3683794092757754,0.33345537638540185,0.6292651303253851,0.5760244651399093,0.16619084663110337,0.2333142174131847
6365974,0.5766431977387066,0.21598666361594168,0.22069677309131097,0.3606615710648642,0.14180392737158923,0.48844121344452784,0.2027267765161306,0.0
6374350,0.8018034664837853,0.5658798402456386,0.6461631728547004,0.5556165155607872,0.45891073075524297,0.7094724235751219,0.289222370688677,0.2296158756835254
6374890,0.6870322557923372,0.4219981307043516,0.17468525216525316,0.7074581121863609,0.1985858917399916,0.534532598189111,0.9711908724185965,0.0
6378085,0.988199600117684,0.530720240701863,0.5356184464058508,0.440214154890604,0.5119817168623354,0.4631516041218806,0.0,0.17156919810663293
6386641,0.9797122059545423,0.6585434155998532,0.9604341659955611,0.8605764023752875,0.15360897193927933,0.46276964098054174,0.25771378846551685,0.22850663532609447
6423299,0.7989752863167462,0.4133549279057621,0.532202167466568,0.4104312988201219,0.41641725743452934,0.5008667061300907,0.2307771324344263,0.1738477154643654
6447131,0.6841498019531483,0.4524544324470373,0.20418097791005807,0.38117409604475566,0.3001206241544869,0.5165133405870436,0.2334740984120605,0.2398699340264653
6472628,0.7866850774023615,0.7636330757949299,0.18162102662671586,0.4699503069482048,0.17573800243441373,0.49278002504937296,0.24815426231252632,0.2864212219078018
6480445,0.5656504825291772,0.48561230156968715,0.34123488409868147,0.281466539184678,0.36150593860161934,0.4690311751591308,0.1836808461458969,0.2144012039299369
